""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"abundance"	"path"	"sig"	"pch"
"2229"	"K07407"	1.02553817603313	2.97454322091447	3.52248242360563	0.844445156342246	0.398420697903126	NA	"K07407"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	1.10526315789474	"K07407_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	NA	19
"2238"	"K07456"	1.99289595650701	3.93375448536408	3.23580489533861	1.2156958199275	0.224100817107635	NA	"K07456"	"Genetic Information Processing"	"Replication and repair"	" Mismatch repair"	2.31578947368421	"K07456_Genetic Information Processing_Replication and repair_ Mismatch repair"	NA	19
"2244"	"K07462"	4.25792175403858	5.02898775924159	2.99071775532809	1.68153205038564	0.0926596164476789	0.105438919305406	"K07462"	"Genetic Information Processing"	"Replication and repair"	" Base excision repair"	5	"K07462_Genetic Information Processing_Replication and repair_ Base excision repair"	0.976999054021916	19
"2282"	"K07590"	0	NA	NA	NA	NA	NA	"K07590"	"Genetic Information Processing"	"Translation"	" Ribosome"	0	"K07590_Genetic Information Processing_Translation_ Ribosome"	NA	19
"2283"	"K07636"	0.546656779563787	2.06630544072443	4.01158158651936	0.515084984851887	0.60649363467048	NA	"K07636"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.578947368421053	"K07636_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2284"	"K07640"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	NA	"K07640"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.157894736842105	"K07640_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2285"	"K07645"	0.225806877296896	0.792778063197855	4.0431573288612	0.19607895481553	0.844548368142538	NA	"K07645"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.263157894736842	"K07645_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2286"	"K07648"	0.567995705523547	2.1239551809635	3.67261961517558	0.578321580646995	0.563047027053166	NA	"K07648"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.684210526315789	"K07648_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2287"	"K07652"	2.86821759618301	4.45886292340914	2.83166610375831	1.57464289927797	0.115338894814795	0.120063912564561	"K07652"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	3.26315789473684	"K07652_Environmental Information Processing_Signal transduction_ Two-component system"	0.92058750824391	19
"2288"	"K07654"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	NA	"K07654"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.0526315789473684	"K07654_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2289"	"K07658"	0	NA	NA	NA	NA	NA	"K07658"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07658_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2290"	"K07662"	0.465747509365705	1.83608154843551	4.0154498445751	0.457254260295661	0.647488301813599	NA	"K07662"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.526315789473684	"K07662_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2291"	"K07666"	0.290688869626214	1.16008911176623	4.031084287831	0.2877858732124	0.773510651663816	NA	"K07666"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.368421052631579	"K07666_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2292"	"K07668"	2.85700567315477	4.45348068502327	2.84096489051206	1.56759441128488	0.116975817221057	0.121640120531025	"K07668"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	3.36842105263158	"K07668_Environmental Information Processing_Signal transduction_ Two-component system"	0.914923158193038	19
"2293"	"K07670"	0.198291088796104	0.60156089819888	4.0507499623776	0.148506055369014	0.881943407451781	NA	"K07670"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.210526315789474	"K07670_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2294"	"K07674"	0.785455609578774	2.58933874612248	3.57091646636323	0.725118823280559	0.46837913758492	NA	"K07674"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.842105263157895	"K07674_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2295"	"K07683"	0	NA	NA	NA	NA	NA	"K07683"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07683_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2296"	"K07684"	0	NA	NA	NA	NA	NA	"K07684"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07684_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2297"	"K07685"	1.43711204167997	3.4611668428276	3.40192094658748	1.01741542415898	0.308955847557564	NA	"K07685"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	1.52631578947368	"K07685_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2298"	"K07693"	0.867896762841466	2.73400665010475	4.00328479484939	0.682940832394015	0.494644230864776	NA	"K07693"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.947368421052632	"K07693_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2299"	"K07696"	0	NA	NA	NA	NA	NA	"K07696"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07696_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2300"	"K07704"	0.166740107476369	0.361037406481069	4.06181933476833	0.0888856388541615	0.929172796907041	NA	"K07704"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.210526315789474	"K07704_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2301"	"K07706"	3.98573503105692	4.93307774522298	2.04280686478315	2.41485273535472	0.0157415727229531	0.0320326459311018	"K07706"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	4.31578947368421	"K07706_Environmental Information Processing_Signal transduction_ Two-component system"	1.49440718666191	19
"2302"	"K07707"	4.28836665545036	5.03921182683384	3.09625373488671	1.62751901436729	0.103626913593927	0.110542744758124	"K07707"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	4.94736842105263	"K07707_Environmental Information Processing_Signal transduction_ Two-component system"	0.956469756159994	19
"2303"	"K07712"	0	NA	NA	NA	NA	NA	"K07712"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07712_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2304"	"K07713"	0.107283256645053	-0.294847559993091	4.10302633496305	-0.0718609962311505	0.942712530263228	NA	"K07713"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.105263157894737	"K07713_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2305"	"K07718"	4.9745736718761	5.25324325729308	1.50288748970076	3.49543348606825	0.000473292399432985	0.00129210128881016	"K07718"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	5.63157894736842	"K07718_Environmental Information Processing_Signal transduction_ Two-component system"	2.88870344032924	19
"2306"	"K07719"	0	NA	NA	NA	NA	NA	"K07719"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07719_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2307"	"K07720"	4.34990101287935	5.05966998284798	3.0229433214306	1.67375615248172	0.0941785330066887	0.105687781560993	"K07720"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	4.94736842105263	"K07720_Environmental Information Processing_Signal transduction_ Two-component system"	0.975975218060215	19
"2320"	"K07751"	0.766648434351893	2.55410603726805	3.98169823940767	0.641461477916522	0.521222901300303	NA	"K07751"	"Metabolism"	"Metabolism of other amino acids"	" Glutathione metabolism"	0.789473684210526	"K07751_Metabolism_Metabolism of other amino acids_ Glutathione metabolism"	NA	19
"2322"	"K07768"	0.98060516098452	2.9099608163132	3.91159706843839	0.743931638509723	0.456917833512869	NA	"K07768"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	1.05263157894737	"K07768_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2323"	"K07773"	0.812971398079566	2.63949180009735	3.96072029322583	0.666417117263183	0.505144524473767	NA	"K07773"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.894736842105263	"K07773_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2324"	"K07776"	0	NA	NA	NA	NA	NA	"K07776"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07776_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2325"	"K07777"	0	NA	NA	NA	NA	NA	"K07777"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07777_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2326"	"K07778"	2.65265121522464	4.34624988396287	2.95759266125896	1.46952281187795	0.141691039098743	NA	"K07778"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	3.05263157894737	"K07778_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2327"	"K07783"	0.146791130195667	0.166568084452062	4.07219203083783	0.0409037892100073	0.967372596624633	NA	"K07783"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.157894736842105	"K07783_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2328"	"K07787"	0	NA	NA	NA	NA	NA	"K07787"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07787_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2330"	"K07792"	1.93697072407684	3.89269487209313	3.27383852023685	1.18903081139491	0.234427542597672	NA	"K07792"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	2.26315789473684	"K07792_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2331"	"K07793"	0	NA	NA	NA	NA	NA	"K07793"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07793_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2332"	"K07798"	0	NA	NA	NA	NA	NA	"K07798"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07798_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2333"	"K07811"	0	NA	NA	NA	NA	NA	"K07811"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0	"K07811_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2335"	"K07816"	2.6011512566242	4.31797371262699	2.98479902377323	1.44665475907602	0.147993641268877	NA	"K07816"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	3	"K07816_Metabolism_Nucleotide metabolism_ Purine metabolism"	NA	19
"2340"	"K08093"	0	NA	NA	NA	NA	NA	"K08093"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K08093_Metabolism_Overview_ Carbon metabolism"	NA	19
"2353"	"K08218"	5.81100450582629	5.47732999745241	3.03465794417861	1.80492500248985	0.07108641871035	0.0954319525638326	"K08218"	"Human Diseases"	"Drug resistance"	" beta-Lactam resistance"	6.26315789473684	"K08218_Human Diseases_Drug resistance_ beta-Lactam resistance"	1.02030619029827	19
"2358"	"K08281"	0.90587275332747	2.79521077790435	3.9255826083109	0.712049918905432	0.476433864818189	NA	"K08281"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Nicotinate and nicotinamide metabolism"	0.947368421052632	"K08281_Metabolism_Metabolism of cofactors and vitamins_ Nicotinate and nicotinamide metabolism"	NA	19
"2359"	"K08289"	2.37030931884009	4.18406382904508	3.10922664595608	1.34569277363133	0.178401617850031	NA	"K08289"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	2.78947368421053	"K08289_Metabolism_Nucleotide metabolism_ Purine metabolism"	NA	19
"2361"	"K08300"	0.342940549269682	1.39347686058467	4.02484977797564	0.346218352846337	0.729178623076512	NA	"K08300"	"Genetic Information Processing"	"Folding, sorting and degradation"	" RNA degradation"	0.368421052631579	"K08300_Genetic Information Processing_Folding, sorting and degradation_ RNA degradation"	NA	19
"2363"	"K08302"	0	NA	NA	NA	NA	NA	"K08302"	"Metabolism"	"Carbohydrate metabolism"	" Galactose metabolism"	0	"K08302_Metabolism_Carbohydrate metabolism_ Galactose metabolism"	NA	19
"2364"	"K08303"	10.8347663617238	6.37718949435888	0.807260881510844	7.89978759087587	2.7937911311905e-15	2.45013009823875e-14	"K08303"	"Human Diseases"	"Infectious diseases"	" Epithelial cell signaling in Helicobacter pylori infection"	12.5789473684211	"K08303_Human Diseases_Infectious diseases_ Epithelial cell signaling in Helicobacter pylori infection"	13.6108108546366	19
"2370"	"K08310"	0.237047241303687	0.869025847016205	4.0403957196546	0.215084340078079	0.829701562998064	NA	"K08310"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Folate biosynthesis"	0.315789473684211	"K08310_Metabolism_Metabolism of cofactors and vitamins_ Folate biosynthesis"	NA	19
"2371"	"K08311"	0.541869865701813	2.05672169126807	4.01173067584412	0.512676911152643	0.608177343148735	NA	"K08311"	"Genetic Information Processing"	"Folding, sorting and degradation"	" RNA degradation"	0.684210526315789	"K08311_Genetic Information Processing_Folding, sorting and degradation_ RNA degradation"	NA	19
"2372"	"K08312"	0	NA	NA	NA	NA	NA	"K08312"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	0	"K08312_Metabolism_Nucleotide metabolism_ Purine metabolism"	NA	19
"2377"	"K08325"	2.66374964484587	4.35233139003684	2.95779769508172	1.47147703755195	0.141162152977303	NA	"K08325"	"Metabolism"	"Carbohydrate metabolism"	" Propanoate metabolism"	3.10526315789474	"K08325_Metabolism_Carbohydrate metabolism_ Propanoate metabolism"	NA	19
"2378"	"K08352"	0	NA	NA	NA	NA	NA	"K08352"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0	"K08352_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"2379"	"K08358"	0.237047241303687	0.869025847016205	4.0403957196546	0.215084340078079	0.829701562998064	NA	"K08358"	"Metabolism"	"Energy metabolism"	" Sulfur metabolism"	0.315789473684211	"K08358_Metabolism_Energy metabolism_ Sulfur metabolism"	NA	19
"2385"	"K08372"	0.375881479268475	1.5266243198411	3.80711845384792	0.400992072704782	0.688425960353443	NA	"K08372"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.421052631578947	"K08372_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2386"	"K08384"	0	NA	NA	NA	NA	NA	"K08384"	"Metabolism"	"Glycan biosynthesis and metabolism"	" Peptidoglycan biosynthesis"	0	"K08384_Metabolism_Glycan biosynthesis and metabolism_ Peptidoglycan biosynthesis"	NA	19
"2387"	"K08483"	3.06119703688812	4.55248451695582	2.71304147279966	1.67800034116618	0.0933470324122468	0.105601494429836	"K08483"	"Environmental Information Processing"	"Membrane transport"	" Phosphotransferase system (PTS)"	3.31578947368421	"K08483_Environmental Information Processing_Membrane transport_ Phosphotransferase system (PTS)"	0.976329935798048	19
"2389"	"K08589"	0	NA	NA	NA	NA	NA	"K08589"	"Human Diseases"	"Drug resistance"	" Cationic antimicrobial peptide (CAMP) resistance"	0	"K08589_Human Diseases_Drug resistance_ Cationic antimicrobial peptide (CAMP) resistance"	NA	19
"2390"	"K08590"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	NA	"K08590"	"Metabolism"	"Amino acid metabolism"	" Alanine, aspartate and glutamate metabolism"	0.0526315789473684	"K08590_Metabolism_Amino acid metabolism_ Alanine, aspartate and glutamate metabolism"	NA	19
"2391"	"K08591"	3.71819355805886	4.83350736408446	2.22187556385548	2.17541767086955	0.0295988314817309	0.0543193370340654	"K08591"	"Metabolism"	"Lipid metabolism"	" Glycerolipid metabolism"	4.31578947368421	"K08591_Metabolism_Lipid metabolism_ Glycerolipid metabolism"	1.26504553924678	19
"2394"	"K08641"	2.65123282556703	4.34499387978495	2.97442127986446	1.46078630797818	0.144074094508657	NA	"K08641"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	2.84210526315789	"K08641_Environmental Information Processing_Signal transduction_ Two-component system"	NA	19
"2398"	"K08679"	0	NA	NA	NA	NA	NA	"K08679"	"Metabolism"	"Carbohydrate metabolism"	" Amino sugar and nucleotide sugar metabolism"	0	"K08679_Metabolism_Carbohydrate metabolism_ Amino sugar and nucleotide sugar metabolism"	NA	19
"2399"	"K08680"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	NA	"K08680"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Ubiquinone and other terpenoid-quinone biosynthesis"	0.105263157894737	"K08680_Metabolism_Metabolism of cofactors and vitamins_ Ubiquinone and other terpenoid-quinone biosynthesis"	NA	19
