""	"Gene.symbol"	"baseMean"	"logFC"	"lfcSE"	"stat"	"pvalue"	"adj.P.Val"	"KO_Number"	"KO_Class"	"KO_Subclass_1"	"KO_Subclass_2"	"abundance"	"path"
"5252"	"K13954"	0.810139458559954	-0.292892330004843	4.29363574555188	-0.0682154582647756	0.945614121719467	1	"K13954"	"Metabolism"	"Overview"	" Degradation of aromatic compounds"	0.529411764705882	"K13954_Metabolism_Overview_ Degradation of aromatic compounds"
"5253"	"K13963"	0	NA	NA	NA	NA	NA	"K13963"	"Human Diseases"	"Infectious diseases"	" Amoebiasis"	0	"K13963_Human Diseases_Infectious diseases_ Amoebiasis"
"5254"	"K13979"	15.9994576622528	-1.62834535662373	2.73528091195251	-0.595311929209267	0.55163498337729	1	"K13979"	NA	NA	NA	5.47058823529412	"K13979_NA_NA_NA"
"5255"	"K13989"	0.31971308412694	-2.68289963343935	4.73322758309414	-0.56682244543279	0.57083481939075	1	"K13989"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.176470588235294	"K13989_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5256"	"K13990"	0.0443899530294376	-0.358775563246613	4.65848307521546	-0.0770155343389371	0.938611187056702	1	"K13990"	"Metabolism"	"Amino acid metabolism"	" Histidine metabolism"	0.117647058823529	"K13990_Metabolism_Amino acid metabolism_ Histidine metabolism"
"5257"	"K13993"	3.91422818718531	5.56455627725459	3.66215428669274	1.51947619942575	0.128642674470503	1	"K13993"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	13.0588235294118	"K13993_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5258"	"K13996"	0	NA	NA	NA	NA	NA	"K13996"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0	"K13996_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5259"	"K13998"	0	NA	NA	NA	NA	NA	"K13998"	"Metabolism"	"Nucleotide metabolism"	" Pyrimidine metabolism"	0	"K13998_Metabolism_Nucleotide metabolism_ Pyrimidine metabolism"
"5260"	"K14001"	0.639426168253881	-3.04954896512342	4.73203474014517	-0.644447712788741	0.519285153293855	1	"K14001"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.352941176470588	"K14001_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5261"	"K14002"	0.197531182648016	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K14002"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.0588235294117647	"K14002_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5262"	"K14003"	0.197531182648016	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K14003"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.0588235294117647	"K14003_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5263"	"K14004"	0	NA	NA	NA	NA	NA	"K14004"	"Genetic Information Processing"	"Translation"	" RNA transport"	0	"K14004_Genetic Information Processing_Translation_ RNA transport"
"5264"	"K14005"	0.501633393338345	-2.72347362573746	4.73313098426302	-0.575406350424829	0.565016510283768	1	"K14005"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.176470588235294	"K14005_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5265"	"K14006"	0	NA	NA	NA	NA	NA	"K14006"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0	"K14006_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5266"	"K14007"	0.213142056084627	-2.52704512042409	4.73362046578412	-0.533850387602945	0.593445049274913	1	"K14007"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.117647058823529	"K14007_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5267"	"K14012"	0.106571028042313	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K14012"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.0588235294117647	"K14012_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5268"	"K14013"	0.641601693385201	-0.435123487189728	4.45897974873789	-0.0975836428306025	0.922262913637413	1	"K14013"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.352941176470588	"K14013_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5269"	"K14015"	0.106571028042313	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K14015"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.0588235294117647	"K14015_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5270"	"K14016"	4.02773724658511	-4.85663262904511	4.06172902512418	-1.19570572015119	0.231811418358779	1	"K14016"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.823529411764706	"K14016_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5271"	"K14017"	1.97531182648016	-4.00680925022997	4.72460920171157	-0.848072100604305	0.396397818079645	1	"K14017"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0.588235294117647	"K14017_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5272"	"K14018"	0	NA	NA	NA	NA	NA	"K14018"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Protein processing in endoplasmic reticulum"	0	"K14018_Genetic Information Processing_Folding, sorting and degradation_ Protein processing in endoplasmic reticulum"
"5273"	"K14035"	0	NA	NA	NA	NA	NA	"K14035"	"Organismal Systems"	"Aging"	" Longevity regulating pathway - worm"	0	"K14035_Organismal Systems_Aging_ Longevity regulating pathway - worm"
"5274"	"K14048"	0.0887799060588752	0.27479806189735	4.64370724413562	0.0591764397388278	0.952811575114021	1	"K14048"	"Metabolism"	"Nucleotide metabolism"	" Purine metabolism"	0.235294117647059	"K14048_Metabolism_Nucleotide metabolism_ Purine metabolism"
"5275"	"K14050"	0.426284112169254	-2.82041116368104	4.73278350370166	-0.595930737477238	0.551221498173653	1	"K14050"	NA	NA	NA	0.235294117647059	"K14050_NA_NA_NA"
"5276"	"K14051"	0	NA	NA	NA	NA	NA	"K14051"	"Cellular Processes"	"Cellular community - prokaryotes"	" Quorum sensing"	0	"K14051_Cellular Processes_Cellular community - prokaryotes_ Quorum sensing"
"5277"	"K14052"	0.31971308412694	-2.68289963343935	4.73322758309414	-0.56682244543279	0.57083481939075	1	"K14052"	NA	NA	NA	0.176470588235294	"K14052_NA_NA_NA"
"5278"	"K14053"	0	NA	NA	NA	NA	NA	"K14053"	NA	NA	NA	0	"K14053_NA_NA_NA"
"5279"	"K14054"	0.603502065248232	-2.75312070714513	4.73302352596511	-0.581683292305998	0.560780027468521	1	"K14054"	NA	NA	NA	0.176470588235294	"K14054_NA_NA_NA"
"5280"	"K14055"	0.155364835603032	0.956423404972564	4.60537132764934	0.207675632848642	0.835482245029789	1	"K14055"	NA	NA	NA	0.411764705882353	"K14055_NA_NA_NA"
"5281"	"K14056"	3.3674662006329	-4.68384497151723	4.05991815147097	-1.15367965480294	0.248631528005039	1	"K14056"	NA	NA	NA	1.23529411764706	"K14056_NA_NA_NA"
"5282"	"K14057"	0.234036293478898	1.46616452482217	4.57722021229684	0.320317672477998	0.74872752766409	1	"K14057"	NA	NA	NA	0.117647058823529	"K14057_NA_NA_NA"
"5283"	"K14058"	1.32141406275775	-3.56938416956724	4.27462943495846	-0.835016046157444	0.403708673807525	1	"K14058"	NA	NA	NA	0.470588235294118	"K14058_NA_NA_NA"
"5284"	"K14059"	10.0480011765855	0.531192765710517	3.09642319537453	0.17155044132986	0.86379097179223	1	"K14059"	NA	NA	NA	3.23529411764706	"K14059_NA_NA_NA"
"5285"	"K14063"	1.92666596481314	-3.75522993660724	4.5099517231233	-0.832654131828847	0.405039820233175	1	"K14063"	NA	NA	NA	0.411764705882353	"K14063_NA_NA_NA"
"5286"	"K14064"	2.37037419177619	-4.21720362610962	4.72279453981546	-0.892946663369862	0.371885736212686	1	"K14064"	NA	NA	NA	0.705882352941177	"K14064_NA_NA_NA"
"5287"	"K14065"	0.402334710165488	-2.53246379940378	4.73360620833677	-0.534996720881351	0.592652124770638	1	"K14065"	NA	NA	NA	0.117647058823529	"K14065_NA_NA_NA"
"5288"	"K14080"	0	NA	NA	NA	NA	NA	"K14080"	"Metabolism"	"Overview"	" Carbon metabolism"	0	"K14080_Metabolism_Overview_ Carbon metabolism"
"5289"	"K14088"	0	NA	NA	NA	NA	NA	"K14088"	NA	NA	NA	0	"K14088_NA_NA_NA"
"5290"	"K14136"	0	NA	NA	NA	NA	NA	"K14136"	NA	NA	NA	0	"K14136_NA_NA_NA"
"5291"	"K14141"	0	NA	NA	NA	NA	NA	"K14141"	"Human Diseases"	"Infectious diseases"	" Toxoplasmosis"	0	"K14141_Human Diseases_Infectious diseases_ Toxoplasmosis"
"5292"	"K14152"	0.204870462518811	-2.51509223237734	4.73365207189009	-0.531321735138233	0.595195846144467	1	"K14152"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0.117647058823529	"K14152_Metabolism_Overview_ Biosynthesis of amino acids"
"5293"	"K14153"	0	NA	NA	NA	NA	NA	"K14153"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Thiamine metabolism"	0	"K14153_Metabolism_Metabolism of cofactors and vitamins_ Thiamine metabolism"
"5294"	"K14154"	1.18700810740084	-3.13801925368221	3.89857310614798	-0.804914815816487	0.420868838112047	1	"K14154"	"Metabolism"	"Metabolism of cofactors and vitamins"	" Thiamine metabolism"	0.352941176470588	"K14154_Metabolism_Metabolism of cofactors and vitamins_ Thiamine metabolism"
"5295"	"K14155"	15.4311284247966	4.33508073040476	2.91187181372315	1.48876084104193	0.136550357389203	1	"K14155"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	28	"K14155_Metabolism_Overview_ Biosynthesis of amino acids"
"5296"	"K14160"	0.197531182648016	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K14160"	NA	NA	NA	0.0588235294117647	"K14160_NA_NA_NA"
"5297"	"K14161"	0	NA	NA	NA	NA	NA	"K14161"	NA	NA	NA	0	"K14161_NA_NA_NA"
"5298"	"K14162"	1.42726919460311	-3.44185417041901	4.22047466738697	-0.815513524347246	0.414778426329512	1	"K14162"	NA	NA	NA	0.352941176470588	"K14162_NA_NA_NA"
"5299"	"K14168"	0.790124730592062	-2.98834932007018	4.73222474736244	-0.631489305687726	0.527720639564222	1	"K14168"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Sulfur relay system"	0.235294117647059	"K14168_Genetic Information Processing_Folding, sorting and degradation_ Sulfur relay system"
"5300"	"K14169"	0.652755337447662	-2.70117724183046	4.73318378476572	-0.570689279069302	0.568210287373991	1	"K14169"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Sulfur relay system"	0.176470588235294	"K14169_Genetic Information Processing_Folding, sorting and degradation_ Sulfur relay system"
"5301"	"K14170"	2.39610975958122	0.575111382761567	3.58984927224297	0.160204883031825	0.872719682975468	1	"K14170"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	1.70588235294118	"K14170_Metabolism_Overview_ Biosynthesis of amino acids"
"5302"	"K14171"	0	NA	NA	NA	NA	NA	"K14171"	"Genetic Information Processing"	"Folding, sorting and degradation"	" Sulfur relay system"	0	"K14171_Genetic Information Processing_Folding, sorting and degradation_ Sulfur relay system"
"5303"	"K14187"	1.74018619303814	0.840496609176357	3.32579491907537	0.252720516335996	0.800484192662013	1	"K14187"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	1.52941176470588	"K14187_Metabolism_Overview_ Biosynthesis of amino acids"
"5304"	"K14188"	185.947330667606	6.13431956213581	4.32687104621694	1.41772645789829	0.156270642424986	1	"K14188"	"Metabolism"	"Metabolism of other amino acids"	" D-Alanine metabolism"	330.529411764706	"K14188_Metabolism_Metabolism of other amino acids_ D-Alanine metabolism"
"5305"	"K14191"	0	NA	NA	NA	NA	NA	"K14191"	NA	NA	NA	0	"K14191_NA_NA_NA"
"5306"	"K14192"	0	NA	NA	NA	NA	NA	"K14192"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14192_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5307"	"K14193"	0	NA	NA	NA	NA	NA	"K14193"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14193_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5308"	"K14194"	0	NA	NA	NA	NA	NA	"K14194"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14194_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5309"	"K14195"	0	NA	NA	NA	NA	NA	"K14195"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14195_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5310"	"K14196"	0	NA	NA	NA	NA	NA	"K14196"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14196_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5311"	"K14197"	0	NA	NA	NA	NA	NA	"K14197"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14197_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5312"	"K14198"	0	NA	NA	NA	NA	NA	"K14198"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14198_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5313"	"K14199"	0	NA	NA	NA	NA	NA	"K14199"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14199_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5314"	"K14200"	0	NA	NA	NA	NA	NA	"K14200"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14200_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5315"	"K14201"	0	NA	NA	NA	NA	NA	"K14201"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14201_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5316"	"K14202"	0	NA	NA	NA	NA	NA	"K14202"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14202_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5317"	"K14203"	0	NA	NA	NA	NA	NA	"K14203"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14203_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5318"	"K14204"	0	NA	NA	NA	NA	NA	"K14204"	"Human Diseases"	"Infectious diseases"	" Staphylococcus aureus infection"	0	"K14204_Human Diseases_Infectious diseases_ Staphylococcus aureus infection"
"5319"	"K14205"	0.204870462518811	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K14205"	"Environmental Information Processing"	"Signal transduction"	" Two-component system"	0.0588235294117647	"K14205_Environmental Information Processing_Signal transduction_ Two-component system"
"5320"	"K14209"	0.669239942040539	2.29097191624952	4.54289342451509	0.504297966552904	0.614052006194723	1	"K14209"	"Cellular Processes"	"Transport and catabolism"	" Autophagy - yeast"	1.88235294117647	"K14209_Cellular Processes_Transport and catabolism_ Autophagy - yeast"
"5321"	"K14213"	1.3188398440891	-2.75312070714513	4.73302352596511	-0.581683292305998	0.56078002746852	1	"K14213"	NA	NA	NA	0.176470588235294	"K14213_NA_NA_NA"
"5322"	"K14215"	2.23065658952408	4.42714293729624	3.66813688143115	1.20691868389845	0.22746346147925	1	"K14215"	"Metabolism"	"Metabolism of terpenoids and polyketides"	" Terpenoid backbone biosynthesis"	5.17647058823529	"K14215_Metabolism_Metabolism of terpenoids and polyketides_ Terpenoid backbone biosynthesis"
"5323"	"K14219"	0	NA	NA	NA	NA	NA	"K14219"	"Genetic Information Processing"	"Translation"	" Aminoacyl-tRNA biosynthesis"	0	"K14219_Genetic Information Processing_Translation_ Aminoacyl-tRNA biosynthesis"
"5324"	"K14221"	0	NA	NA	NA	NA	NA	"K14221"	"Genetic Information Processing"	"Translation"	" Aminoacyl-tRNA biosynthesis"	0	"K14221_Genetic Information Processing_Translation_ Aminoacyl-tRNA biosynthesis"
"5325"	"K14223"	0	NA	NA	NA	NA	NA	"K14223"	"Genetic Information Processing"	"Translation"	" Aminoacyl-tRNA biosynthesis"	0	"K14223_Genetic Information Processing_Translation_ Aminoacyl-tRNA biosynthesis"
"5326"	"K14260"	131.290396796151	4.42064090475341	2.37339666254963	1.86257989425355	0.0625213952549076	1	"K14260"	"Metabolism"	"Overview"	" -Oxocarboxylic acid metabolism"	221.588235294118	"K14260_Metabolism_Overview_ -Oxocarboxylic acid metabolism"
"5327"	"K14261"	0.92906507268235	0.674786346473403	4.24247610155103	0.159054837392414	0.873625669701294	1	"K14261"	NA	NA	NA	0.352941176470588	"K14261_NA_NA_NA"
"5328"	"K14262"	0	NA	NA	NA	NA	NA	"K14262"	NA	NA	NA	0	"K14262_NA_NA_NA"
"5329"	"K14264"	0.201167355082744	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K14264"	"Metabolism"	"Amino acid metabolism"	" Tryptophan metabolism"	0.0588235294117647	"K14264_Metabolism_Amino acid metabolism_ Tryptophan metabolism"
"5330"	"K14266"	1.58024946118412	-3.75644325987478	4.72701644907156	-0.794675309541727	0.426802398319781	1	"K14266"	"Metabolism"	"Biosynthesis of other secondary metabolites"	" Staurosporine biosynthesis"	0.470588235294118	"K14266_Metabolism_Biosynthesis of other secondary metabolites_ Staurosporine biosynthesis"
"5331"	"K14267"	0	NA	NA	NA	NA	NA	"K14267"	"Metabolism"	"Overview"	" Biosynthesis of amino acids"	0	"K14267_Metabolism_Overview_ Biosynthesis of amino acids"
"5332"	"K14284"	0.333518104217273	-2.3336443225581	4.73374986658587	-0.492980066190358	0.622026672283503	1	"K14284"	"Genetic Information Processing"	"Translation"	" RNA transport"	0.0588235294117647	"K14284_Genetic Information Processing_Translation_ RNA transport"
"5333"	"K14287"	1.58813173204424	0.917292896764965	3.40155012552955	0.269669081128758	0.787414849240294	1	"K14287"	NA	NA	NA	0.529411764705882	"K14287_NA_NA_NA"
"5334"	"K14288"	0.951693793398515	-0.296421521226503	3.90480098412083	-0.0759120688690471	0.939489054998371	1	"K14288"	"Genetic Information Processing"	"Translation"	" RNA transport"	0.235294117647059	"K14288_Genetic Information Processing_Translation_ RNA transport"
"5335"	"K14289"	0	NA	NA	NA	NA	NA	"K14289"	"Genetic Information Processing"	"Translation"	" RNA transport"	0	"K14289_Genetic Information Processing_Translation_ RNA transport"
"5336"	"K14290"	0	NA	NA	NA	NA	NA	"K14290"	"Genetic Information Processing"	"Translation"	" RNA transport"	0	"K14290_Genetic Information Processing_Translation_ RNA transport"
"5337"	"K14293"	0.520447749862844	-2.92957919694854	4.73241393121311	-0.619045425765952	0.535886433906547	1	"K14293"	"Genetic Information Processing"	"Translation"	" RNA transport"	0.294117647058824	"K14293_Genetic Information Processing_Translation_ RNA transport"
"5338"	"K14294"	0	NA	NA	NA	NA	NA	"K14294"	"Genetic Information Processing"	"Translation"	" RNA transport"	0	"K14294_Genetic Information Processing_Translation_ RNA transport"
"5339"	"K14297"	0.402401645166827	-2.69010679784402	4.73321025701884	-0.568347200265377	0.569799234946535	1	"K14297"	"Genetic Information Processing"	"Translation"	" RNA transport"	0.176470588235294	"K14297_Genetic Information Processing_Translation_ RNA transport"
