""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gs"	"ko"
"K04487|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04487"
"K04487|g__Streptococcus.s__Streptococcus_parasanguinis"	2.35995532909456	4.17798536064581	3.16698756386991	1.31923011265017	0.187092194050474	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04487"
"K04487|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04487"
"K04487|g__Streptococcus.s__Streptococcus_tigurinus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04487"
"K04488|g__Atopobium.s__Atopobium_parvulum"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_parvulum"	"K04488"
"K04488|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.530629501695022	2.02529123285567	4.01222658879682	0.504779874225152	0.613713452933974	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04488"
"K04488|g__Rothia.s__Rothia_dentocariosa"	0.289298920947155	1.1485018824254	4.03142058644353	0.284887636454373	0.775730228348392	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K04488"
"K04488|g__Rothia.s__Rothia_mucilaginosa"	0.289298920947155	1.1485018824254	4.03142058644353	0.284887636454373	0.775730228348392	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04488"
"K04488|g__Streptococcus.s__Streptococcus_anginosus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_anginosus"	"K04488"
"K04488|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04488"
"K04488|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04488"
"K04488|g__Streptococcus.s__Streptococcus_infantis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_infantis"	"K04488"
"K04488|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	2.11431296792397	4.01895380408443	3.17664358836369	1.26515729331619	0.205814948179885	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04488"
"K04488|g__Streptococcus.s__Streptococcus_parasanguinis"	0.513602356157989	1.98075395480269	4.01294794665885	0.493590742050829	0.621595240372315	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04488"
"K04488|g__Streptococcus.s__Streptococcus_peroris"	0.118523620651844	-0.124372744348554	4.09050181498056	-0.0304052534320034	0.975743855161396	0.98373034632542	"g__Streptococcus.s__Streptococcus_peroris"	"K04488"
"K04488|g__Streptococcus.s__Streptococcus_sanguinis"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04488"
"K04488|g__Streptococcus.s__Streptococcus_tigurinus"	0.482164868245259	1.88579520780403	4.0145618744563	0.469738732837298	0.638541691518454	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04488"
"K04488|g__Veillonella.s__Veillonella_atypica"	3.49591829916311	4.74454877182238	2.85920333448983	1.65939536883932	0.0970361488937694	0.98373034632542	"g__Veillonella.s__Veillonella_atypica"	"K04488"
"K04488|g__Veillonella.s__Veillonella_dispar"	0.276555114854302	1.09044285948501	4.03314645339565	0.270370261056831	0.786875416641319	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K04488"
"K04488|g__Veillonella.s__Veillonella_parvula"	1.05052221380105	3.00905498620879	3.73802736686184	0.804984739513816	0.420828486102984	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K04488"
"K04516|g__Atopobium.s__Atopobium_parvulum"	0	NA	NA	NA	NA	NA	"g__Atopobium.s__Atopobium_parvulum"	"K04516"
"K04516|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04516"
"K04516|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04516"
"K04516|g__Streptococcus.s__Streptococcus_infantis"	0.316062988404916	1.28234272985252	4.02769424074323	0.3183813500242	0.750195683358743	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K04516"
"K04516|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04516"
"K04516|g__Streptococcus.s__Streptococcus_parasanguinis"	0.93884212430481	2.8487512647769	3.76977351924918	0.755682337474819	0.449839676292534	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04516"
"K04516|g__Streptococcus.s__Streptococcus_salivarius"	0.385731894596207	1.56374561257067	4.0208918314028	0.388905167843104	0.69734629914554	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04516"
"K04516|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04516"
"K04517|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K04517"
"K04517|g__Rothia.s__Rothia_dentocariosa"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K04517"
"K04517|g__Rothia.s__Rothia_mucilaginosa"	0.241082434122629	0.88530223606582	4.03982462247422	0.219143729938358	0.826538086999421	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04517"
"K04517|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04517"
"K04517|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04517"
"K04517|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	2.05638800015726	3.9789508724253	3.19255633517647	1.24632127194879	0.212646471408282	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04517"
"K04517|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04517"
"K04517|g__Streptococcus.s__Streptococcus_parasanguinis"	0.364279475229442	1.48578257048711	4.02264675616501	0.369354472452754	0.711863528215636	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04517"
"K04517|g__Streptococcus.s__Streptococcus_salivarius"	1.14756497410758	3.136097933166	3.72467191967563	0.841979642985338	0.399799348293818	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04517"
"K04517|g__Streptococcus.s__Streptococcus_sanguinis"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04517"
"K04517|g__Streptococcus.s__Streptococcus_tigurinus"	0.192865947298104	0.563127139151363	4.05239930070035	0.138961414551138	0.889480639880394	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04517"
"K04518|g__Rothia.s__Rothia_dentocariosa"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K04518"
"K04518|g__Rothia.s__Rothia_mucilaginosa"	0.33423193599577	1.35696953411279	3.89713306837627	0.348196869417695	0.727692338699446	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04518"
"K04518|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04518"
"K04518|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04518"
"K04518|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.30348323956649	3.32145966329065	3.29758734493477	1.00723932859354	0.313819777755015	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04518"
"K04518|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04518"
"K04518|g__Streptococcus.s__Streptococcus_parasanguinis"	1.95613953933596	3.90662774567185	3.9954243100628	0.977775435723485	0.328185402725224	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04518"
"K04518|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04518"
"K04518|g__Streptococcus.s__Streptococcus_tigurinus"	0.241082434122629	0.88530223606582	4.03982462247422	0.219143729938358	0.826538086999421	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04518"
"K04561|g__Campylobacter.s__Campylobacter_concisus"	0.166740107476369	0.361037406481069	4.06181933476833	0.0888856388541615	0.929172796907041	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04561"
"K04562|g__Campylobacter.s__Campylobacter_concisus"	0.0395078735506145	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04562"
"K04564|g__Campylobacter.s__Campylobacter_concisus"	0.25446446785151	0.967999536200974	4.03701920490866	0.239780760771207	0.810500222610128	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04564"
"K04564|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.994596981370879	2.92985193417697	3.36902103552237	0.869644891879607	0.384494496816159	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04564"
"K04564|g__Porphyromonas.s__Porphyromonas_gingivalis"	0	NA	NA	NA	NA	NA	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04564"
"K04564|g__Rothia.s__Rothia_dentocariosa"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K04564"
"K04564|g__Rothia.s__Rothia_mucilaginosa"	0.699263132268244	2.42263380190199	3.5565024400594	0.681184349717901	0.49575484953375	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04564"
"K04564|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04564"
"K04564|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04564"
"K04564|g__Streptococcus.s__Streptococcus_infantis"	0.265314750847511	1.02609300521951	4.0351412651905	0.254289239901263	0.799272111970335	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K04564"
"K04564|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.59314380054589	3.61022982622206	3.26439412092303	1.10594177433491	0.268751722022812	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04564"
"K04564|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04564"
"K04564|g__Streptococcus.s__Streptococcus_parasanguinis"	0.971783054303603	2.89882585523889	3.38716928454355	0.855825502571397	0.392094306693633	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04564"
"K04564|g__Streptococcus.s__Streptococcus_peroris"	0.395078735506145	1.60322297581374	4.02003843101059	0.398807872941331	0.69003477555223	0.98373034632542	"g__Streptococcus.s__Streptococcus_peroris"	"K04564"
"K04564|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04564"
"K04564|g__Streptococcus.s__Streptococcus_tigurinus"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04564"
"K04565|g__Campylobacter.s__Campylobacter_concisus"	0.197539367753073	0.607353938488887	4.05050508844106	0.14994523527994	0.880807822537214	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04565"
"K04567|g__Atopobium.s__Atopobium_parvulum"	0.432806579366912	1.72963055151871	3.80687571412575	0.454343845558384	0.64958136278019	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K04567"
"K04567|g__Campylobacter.s__Campylobacter_concisus"	0.324771601678828	1.32053782044993	4.02669207918813	0.327946064531505	0.742952443521918	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04567"
"K04567|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.513963996190231	1.97816523725467	3.75265621728977	0.527137345579536	0.598098214268168	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04567"
"K04567|g__Porphyromonas.s__Porphyromonas_gingivalis"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04567"
"K04567|g__Prevotella.s__Prevotella_histicola"	1.51440464104845	3.53816671216625	3.27504611712506	1.08034103509729	0.279990342829188	0.98373034632542	"g__Prevotella.s__Prevotella_histicola"	"K04567"
"K04567|g__Prevotella.s__Prevotella_melaninogenica"	0.74708953808198	2.51690570168399	3.53748880543684	0.711495029416264	0.476777529901756	0.98373034632542	"g__Prevotella.s__Prevotella_melaninogenica"	"K04567"
"K04567|g__Rothia.s__Rothia_dentocariosa"	0.0482164868245259	-1.37602006890531	4.1594189582294	-0.33082026185	0.740780255101383	0.98373034632542	"g__Rothia.s__Rothia_dentocariosa"	"K04567"
"K04567|g__Rothia.s__Rothia_mucilaginosa"	2.3247096351769	4.15535246497446	3.17738135605884	1.30779154257035	0.19094402358608	0.98373034632542	"g__Rothia.s__Rothia_mucilaginosa"	"K04567"
"K04567|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04567"
"K04567|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04567"
"K04567|g__Streptococcus.s__Streptococcus_infantis"	0.573420847021547	2.13740168038386	3.67547945370842	0.58153003092625	0.560883284395652	0.98373034632542	"g__Streptococcus.s__Streptococcus_infantis"	"K04567"
"K04567|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	1.89796642494402	3.86298175722945	3.22239845976551	1.19879084025833	0.230609285109553	0.98373034632542	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04567"
"K04567|g__Streptococcus.s__Streptococcus_oligofermentans"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_oligofermentans"	"K04567"
"K04567|g__Streptococcus.s__Streptococcus_parasanguinis"	1.25629506138878	3.26948829441196	3.37991585004302	0.967328312144324	0.333379934613256	0.98373034632542	"g__Streptococcus.s__Streptococcus_parasanguinis"	"K04567"
"K04567|g__Streptococcus.s__Streptococcus_peroris"	0.0395078735506145	-1.3760200689053	4.1594189582294	-0.33082026185	0.740780255101384	0.98373034632542	"g__Streptococcus.s__Streptococcus_peroris"	"K04567"
"K04567|g__Streptococcus.s__Streptococcus_salivarius"	0.911297894825471	2.80368452383594	3.79062150663736	0.739637159480759	0.459520187735111	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04567"
"K04567|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04567"
"K04567|g__Streptococcus.s__Streptococcus_tigurinus"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Streptococcus.s__Streptococcus_tigurinus"	"K04567"
"K04567|g__Veillonella.s__Veillonella_atypica"	3.2287950776472	4.62944351300358	2.91660455818843	1.58727157578024	0.112451149994361	0.98373034632542	"g__Veillonella.s__Veillonella_atypica"	"K04567"
"K04567|g__Veillonella.s__Veillonella_dispar"	0.438621801875702	1.75120330771624	4.01703793351426	0.435943931000976	0.662877410358085	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K04567"
"K04567|g__Veillonella.s__Veillonella_parvula"	0.0964329736490518	-0.438095973068009	4.11472057827898	-0.106470406612943	0.915209134025101	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K04567"
"K04568|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.652046513111987	2.32156964857434	3.98984174086468	0.581870108981116	0.560654175750764	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04568"
"K04651|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K04651"
"K04651|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.197539367753073	0.607353938488887	4.05050508844106	0.14994523527994	0.880807822537214	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04651"
"K04652|g__Campylobacter.s__Campylobacter_concisus"	0.127232233925755	-0.0284725957346492	4.08406418722861	-0.00697163277298301	0.994437486906639	0.994597657224937	"g__Campylobacter.s__Campylobacter_concisus"	"K04652"
"K04652|g__Haemophilus.s__Haemophilus_parainfluenzae"	0	NA	NA	NA	NA	NA	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04652"
"K04652|g__Veillonella.s__Veillonella_dispar"	1.13523969000406	3.12299152861675	3.34875175167016	0.932583768581587	0.35103491711643	0.98373034632542	"g__Veillonella.s__Veillonella_dispar"	"K04652"
"K04652|g__Veillonella.s__Veillonella_parvula"	0.590057911547791	2.17514419392027	4.00995575543261	0.542435958544787	0.587518213794137	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K04652"
"K04653|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K04653"
"K04653|g__Haemophilus.s__Haemophilus_parainfluenzae"	0	NA	NA	NA	NA	NA	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04653"
"K04654|g__Campylobacter.s__Campylobacter_concisus"	0.144649460473578	0.147680268418433	4.07327435662149	0.0362559099851364	0.971078305541656	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04654"
"K04654|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.375491398257685	1.52167702265699	4.02182709699035	0.378354659700738	0.705167145361374	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04654"
"K04655|g__Campylobacter.s__Campylobacter_concisus"	0.662287009450509	2.34510888566177	3.97839445680065	0.589461128383852	0.555551980683302	0.98373034632542	"g__Campylobacter.s__Campylobacter_concisus"	"K04655"
"K04655|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.819148260620598	2.64925467586413	3.48756043210367	0.759629754792842	0.447475928161753	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04655"
"K04656|g__Campylobacter.s__Campylobacter_concisus"	0	NA	NA	NA	NA	NA	"g__Campylobacter.s__Campylobacter_concisus"	"K04656"
"K04691|g__Haemophilus.s__Haemophilus_parainfluenzae"	0.472314452917526	1.85612525510661	3.77076461491723	0.492241082289712	0.622548925300104	0.98373034632542	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04691"
"K04720|g__Porphyromonas.s__Porphyromonas_gingivalis"	0.192865947298104	0.563127139151363	4.05239930070035	0.138961414551138	0.889480639880394	0.98373034632542	"g__Porphyromonas.s__Porphyromonas_gingivalis"	"K04720"
"K04720|g__Veillonella.s__Veillonella_parvula"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_parvula"	"K04720"
"K04744|g__Veillonella.s__Veillonella_dispar"	0	NA	NA	NA	NA	NA	"g__Veillonella.s__Veillonella_dispar"	"K04744"
"K04744|g__Veillonella.s__Veillonella_parvula"	0.192865947298104	0.563127139151363	4.05239930070035	0.138961414551138	0.889480639880394	0.98373034632542	"g__Veillonella.s__Veillonella_parvula"	"K04744"
"K04749|g__Atopobium.s__Atopobium_parvulum"	0.395078735506145	1.60322297581374	4.02003843101059	0.398807872941331	0.69003477555223	0.98373034632542	"g__Atopobium.s__Atopobium_parvulum"	"K04749"
"K04750|g__Streptococcus.s__Streptococcus_cristatus"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_cristatus"	"K04750"
"K04750|g__Streptococcus.s__Streptococcus_gordonii"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_gordonii"	"K04750"
"K04750|g__Streptococcus.s__Streptococcus_sanguinis"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_sanguinis"	"K04750"
"K04751|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	0	NA	NA	NA	NA	NA	"g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae"	"K04751"
"K04751|g__Streptococcus.s__Streptococcus_salivarius"	0.482164868245259	1.88579520780403	4.0145618744563	0.469738732837298	0.638541691518454	0.98373034632542	"g__Streptococcus.s__Streptococcus_salivarius"	"K04751"
"K04753|g__Haemophilus.s__Haemophilus_parainfluenzae"	0	NA	NA	NA	NA	NA	"g__Haemophilus.s__Haemophilus_parainfluenzae"	"K04753"
